run_id,stage_id,lane,status,judgment,path,notes,family,primary_report,run_number,date,decision,parent_run_id,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,candidate_model_id,net_profit,profit_factor,drawdown,recovery_factor,trade_count,result_status,sample_rows,feature_count,expectancy,attempt_count,view,tier,metric_scope,source_package_run_id,scoreboard_lane,external_verification_status,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,final_decision_path,gate_audit_path,created_at,probability_parity_pass_rows,ledger_row_id,subrun_id,record_view,tier_scope,kpi_scope,primary_kpi,guardrail_kpi,model_variants,selected_surfaces,runtime_attempt_rows,work_family,max_drawdown_amount,long_trade_count,short_trade_count,row_id,evidence_boundary,next_action,question
run50AD_dn26a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AD/dn26a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=-347.29;validation_a_only_pf=0.71;validation_b_only_net_profit=-467.86;validation_b_only_pf=0.02;validation_net_profit=-347.29;validation_pf=0.71;validation_b_fallback_used=0;oos_a_only_net_profit=86.68;oos_a_only_pf=1.12;oos_b_only_net_profit=-10.54;oos_b_only_pf=0.36;oos_net_profit=86.68;oos_pf=1.12;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AD_dn26b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AD/dn26b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=-347.29;validation_a_only_pf=0.71;validation_b_only_net_profit=-467.86;validation_b_only_pf=0.02;validation_net_profit=-359.59;validation_pf=0.7;validation_b_fallback_used=240;oos_a_only_net_profit=86.68;oos_a_only_pf=1.12;oos_b_only_net_profit=-10.54;oos_b_only_pf=0.36;oos_net_profit=64.82;oos_pf=1.08;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AD_stage56_c12_rf_path_repair_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,stage56_reopen_optimization_campaign,completed,in_progress_no_selected_research_baseline,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/03_reviews/run50AD_reopen_batch.md,variant_count=8;selected_research_baseline=none;stage56_remains_open=1;boundary=research_baseline_selection_only_no_operating_claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_c06a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/c06a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=-121.9;validation_a_only_pf=0.96;validation_b_only_net_profit=-495.15;validation_b_only_pf=0.01;validation_net_profit=-121.9;validation_pf=0.96;validation_b_fallback_used=0;oos_a_only_net_profit=333.23;oos_a_only_pf=1.18;oos_b_only_net_profit=56.07;oos_b_only_pf=5.9;oos_net_profit=333.23;oos_pf=1.18;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_c06b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/c06b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=-121.9;validation_a_only_pf=0.96;validation_b_only_net_profit=-495.15;validation_b_only_pf=0.01;validation_net_profit=-125.69;validation_pf=0.95;validation_b_fallback_used=240;oos_a_only_net_profit=333.23;oos_a_only_pf=1.18;oos_b_only_net_profit=56.07;oos_b_only_pf=5.9;oos_net_profit=262.13;oos_pf=1.14;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_c08a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/c08a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=94.23;validation_a_only_pf=1.04;validation_b_only_net_profit=-495.18;validation_b_only_pf=0.01;validation_net_profit=94.23;validation_pf=1.04;validation_b_fallback_used=0;oos_a_only_net_profit=288.55;oos_a_only_pf=1.17;oos_b_only_net_profit=4.41;oos_b_only_pf=1.24;oos_net_profit=288.55;oos_pf=1.17;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_c08b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/c08b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=94.23;validation_a_only_pf=1.04;validation_b_only_net_profit=-495.18;validation_b_only_pf=0.01;validation_net_profit=118.68;validation_pf=1.05;validation_b_fallback_used=240;oos_a_only_net_profit=288.55;oos_a_only_pf=1.17;oos_b_only_net_profit=4.41;oos_b_only_pf=1.24;oos_net_profit=330.59;oos_pf=1.19;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_c10a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/c10a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=-65;validation_a_only_pf=0.97;validation_b_only_net_profit=-495.38;validation_b_only_pf=0.01;validation_net_profit=-65;validation_pf=0.97;validation_b_fallback_used=0;oos_a_only_net_profit=162.68;oos_a_only_pf=1.11;oos_b_only_net_profit=4.41;oos_b_only_pf=1.24;oos_net_profit=162.68;oos_pf=1.11;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_c10b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/c10b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=-65;validation_a_only_pf=0.97;validation_b_only_net_profit=-495.38;validation_b_only_pf=0.01;validation_net_profit=-65.78;validation_pf=0.97;validation_b_fallback_used=240;oos_a_only_net_profit=162.68;oos_a_only_pf=1.11;oos_b_only_net_profit=4.41;oos_b_only_pf=1.24;oos_net_profit=267.6;oos_pf=1.18;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_em6a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/em6a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=5954;no_tier_labelable_rows=7007;validation_a_only_net_profit=-104.37;validation_a_only_pf=0.95;validation_b_only_net_profit=-495.15;validation_b_only_pf=0.01;validation_net_profit=-104.37;validation_pf=0.95;validation_b_fallback_used=0;oos_a_only_net_profit=61.2;oos_a_only_pf=1.04;oos_b_only_net_profit=56.07;oos_b_only_pf=5.9;oos_net_profit=61.2;oos_pf=1.04;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_em6b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AE/em6b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=5954;no_tier_labelable_rows=7007;validation_a_only_net_profit=-104.37;validation_a_only_pf=0.95;validation_b_only_net_profit=-495.15;validation_b_only_pf=0.01;validation_net_profit=-78.71;validation_pf=0.97;validation_b_fallback_used=240;oos_a_only_net_profit=61.2;oos_a_only_pf=1.04;oos_b_only_net_profit=56.07;oos_b_only_pf=5.9;oos_net_profit=-34.72;oos_pf=0.98;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AE_stage56_vl_cooldown_density_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,stage56_reopen_optimization_campaign,completed,in_progress_no_selected_research_baseline,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/03_reviews/run50AE_reopen_batch.md,variant_count=8;selected_research_baseline=none;stage56_remains_open=1;boundary=research_baseline_selection_only_no_operating_claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_s25c8a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/s25c8a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=466.64;validation_pf=1.19;validation_b_fallback_used=0;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=417.57;oos_pf=1.23;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_s25c8b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/s25c8b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=381.01;validation_pf=1.15;validation_b_fallback_used=240;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=453.49;oos_pf=1.25;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_s25c6a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/s25c6a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=48.1;validation_a_only_pf=1.02;validation_b_only_net_profit=-87.81;validation_b_only_pf=0.02;validation_net_profit=48.1;validation_pf=1.02;validation_b_fallback_used=0;oos_a_only_net_profit=291.49;oos_a_only_pf=1.14;oos_b_only_net_profit=44.26;oos_b_only_pf=2.9;oos_net_profit=291.49;oos_pf=1.14;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_s25c6b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/s25c6b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=48.1;validation_a_only_pf=1.02;validation_b_only_net_profit=-87.81;validation_b_only_pf=0.02;validation_net_profit=-17.35;validation_pf=0.99;validation_b_fallback_used=240;oos_a_only_net_profit=291.49;oos_a_only_pf=1.14;oos_b_only_net_profit=44.26;oos_b_only_pf=2.9;oos_net_profit=322.45;oos_pf=1.16;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_s30c8a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/s30c8a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=490.3;validation_a_only_pf=1.22;validation_b_only_net_profit=-88.16;validation_b_only_pf=0.02;validation_net_profit=490.3;validation_pf=1.22;validation_b_fallback_used=0;oos_a_only_net_profit=193.75;oos_a_only_pf=1.11;oos_b_only_net_profit=-17.21;oos_b_only_pf=0.51;oos_net_profit=193.75;oos_pf=1.11;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_s30c8b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/s30c8b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=490.3;validation_a_only_pf=1.22;validation_b_only_net_profit=-88.16;validation_b_only_pf=0.02;validation_net_profit=420.14;validation_pf=1.19;validation_b_fallback_used=240;oos_a_only_net_profit=193.75;oos_a_only_pf=1.11;oos_b_only_net_profit=-17.21;oos_b_only_pf=0.51;oos_net_profit=215;oos_pf=1.12;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_l16c8a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/l16c8a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=466.64;validation_pf=1.19;validation_b_fallback_used=0;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=417.57;oos_pf=1.23;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_l16c8b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AF/l16c8b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=381.01;validation_pf=1.15;validation_b_fallback_used=240;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=453.49;oos_pf=1.25;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AF_stage56_short_adx_repair_after_c08b_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,stage56_reopen_optimization_campaign,completed,in_progress_no_selected_research_baseline,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/03_reviews/run50AF_reopen_batch.md,variant_count=8;selected_research_baseline=none;stage56_remains_open=1;boundary=research_baseline_selection_only_no_operating_claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AG_s24l15a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=466.64;validation_pf=1.19;validation_b_fallback_used=0;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=417.57;oos_pf=1.23;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AG_s24l15b_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15b,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=381.01;validation_pf=1.15;validation_b_fallback_used=240;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=453.49;oos_pf=1.25;oos_b_fallback_used=252;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run50AG_s22l14a_logreg_deep_v1,56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14a,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1440;tier_b_fallback_allowed_subtypes=[""B_core_only"",""B_mixed_partial_context""];tier_b_fallback_filtered_out_rows=10958;no_tier_labelable_rows=12011;validation_a_only_net_profit=466.64;validation_a_only_pf=1.19;validation_b_only_net_profit=-83.93;validation_b_only_pf=0.04;validation_net_profit=466.64;validation_pf=1.19;validation_b_fallback_used=0;oos_a_only_net_profit=417.57;oos_a_only_pf=1.23;oos_b_only_net_profit=-10.43;oos_b_only_pf=0.69;oos_net_profit=417.57;oos_pf=1.23;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
